publish_time,url,has_pdf_parse,sha,pmcid,pubmed_id,has_pmc_xml_parse,authors,journal,title,abstract,Microsoft Academic Paper ID,full_text_file,category,source_x,license,WHO #Covidence,term,doi
2020-04-12,https://doi.org/10.1101/2020.04.10.035824,True,10ac7ef195593b481da764e5cf94ff55abeb8edd,,,False,Hongbo Liu; Fei Ye; Qi Sun; Hao Liang; Chunmei Li; Roujian Lu; Baoying Huang; Wenjie Tan; Luhua Lai,,Scutellaria baicalensis extract and baicalein inhibit replication of SARS-CoV-2 and its 3C-like protease in vitro,"AbstractCOVID-19 has become a global pandemic that threatens millions of people worldwide. There is an urgent call for developing effective drugs against the virus (SARS-CoV-2) causing this disease. The main protease of SARS-CoV-2, 3C-like protease (3CLpro), is highly conserved across coronaviruses and is essential for the maturation process of viral polyprotein. Scutellariae radix (Huangqin in Chinese), the root of Scutellaria baicalensis has been widely used in traditional Chinese medicine to treat viral infection related symptoms. The extracts of S. baicalensis have exhibited broad spectrum antiviral activities. We studied the anti-SARS-CoV-2 activity of S. baicalensis and its ingredient compounds. We found that the ethanol extract of S. baicalensis inhibits SARS-CoV-2 3CLpro activity in vitro and the replication of SARS-CoV-2 in Vero cells with an EC50 of 0.74 μg/ml. Among the major components of S. baicalensis, baicalein strongly inhibits SARS-CoV-2 3CLpro activity with an IC50 of 0.39 μM. We further identified four baicalein analogue compounds from other herbs that inhibit SARS-CoV-2 3CLpro activity at microM concentration. Our study demonstrates that the extract of S. baicalensis has effective anti-SARS-CoV-2 activity and baicalein and analogue compounds are strong SARS-CoV-2 3CLpro inhibitors.",,biorxiv_medrxiv,CARDINAL|CARDINAL|PERSON|NORP|GPE|NORP|NORP|CARDINAL|PERSON|QUANTITY|CARDINAL|CARDINAL|ORG|CARDINAL|CARDINAL|CARDINAL|ORDINAL|CARDINAL|GPE,biorxiv,biorxiv,,millions|3CLpro|Scutellariae|Chinese|Scutellaria|Chinese|S.|3CLpro|Vero|0.74 μg/ml|3CLpro|0.39|μM.|four|3CLpro|microM|anti|3CLpro|Scutellaria,10.1101/2020.04.10.035824
2020-04-13,https://doi.org/10.1101/2020.04.10.035865,True,1707ca21d0de4fbc2f728c4442658a0910a940e5,,,False,Gregor Sturm; Tamas G Szabo; Georgios Fotakis; Marlene Haider; Dietmar Rieder; Zlatko Trajanoski; Francesca Finotello,,Scirpy: A Scanpy extension for analyzing single-cell T-cell receptor sequencing data,"Advances in single-cell technologies have enabled the investigation of T cell phenotypes and repertoires at unprecedented resolution and scale. Bioinformatic methods for the efficient analysis of these large-scale datasets are instrumental for advancing our understanding of adaptive immune responses in cancer, but also in infectious diseases like COVID-19. However, while well-established solutions are accessible for the processing of single-cell transcriptomes, no streamlined pipelines are available for the comprehensive characterization of T cell receptors. Here we propose Scirpy, a scalable Python toolkit that provides simplified access to the analysis and visualization of immune repertoires from single cells and seamless integration with transcriptomic data. Scirpy source code and documentation are available at https://github.com/icbi-lab/scirpy.",,biorxiv_medrxiv,ORG|GPE,biorxiv,biorxiv,,COVID-19|Scirpy,10.1101/2020.04.10.035865
2020-04-11,https://doi.org/10.1101/2020.04.10.035964,False,,,,False,Lauro Velazquez-Salinas; Selene Zarate; Samantha Eberl; Douglas P Gladue; Isabel Novella; Manuel V Borca,,Positive selection of ORF3a and ORF8 genes drives the evolution of SARS-CoV-2 during the 2020 COVID-19 pandemic,"In this study, we analyzed full-length SARS-CoV-2 genomes from multiple countries to determine early trends in the evolutionary dynamics of the novel COVID-19 pandemic. Results indicated SARS-CoV-2 evolved early into at least three phylogenetic groups, characterized by positive selection at specific residues of the accessory proteins OFR3a and ORF8a. We also report evidence of epistatic interactions among sites in the genome that may be important in the generation of variants adapted to humans. These observations might impact not only public health, but also suggest more studies are needed to understand the genetic mechanisms that may affect the development of therapeutic and preventive tools, like antivirals and vaccines.",,biorxiv_medrxiv,ORG|CARDINAL|CARDINAL|GPE|ORG|DATE|ORG,biorxiv,biorxiv,,COVID-19|at least three|OFR3a|ORF8a|ORF3a|2020|COVID-19,10.1101/2020.04.10.035964
2020-04-12,https://doi.org/10.1101/2020.04.10.036020,True,5106e5d53c48917076e3a770453fb61875737ed1,,,False,Md. Rimon Parves; Yasir Mohamed Riza; Shafi Mahmud; Rajib Islam; Sinthyia Ahmed; Bibi Ashiana Evy; Md. Hasanuzzaman; Mohammad A Halim,,Analysis of Ten Microsecond simulation data of SARS-CoV-2 dimeric main protease,"AbstractThe dimeric main protease of SARS-CoV-2, has become a crucial target for inhibiting/modulating its catalytic activity. However, understanding of its conformational change, and atomistic flexibility, is very much lucrative for designing/developing small molecules. Fortunately, huge data has been revealed by a research group, performed about ten-microsecond molecular dynamics to paving the way for understanding the structural complexity of protease. Herein, we have done the basic structural analysis, advanced flexibility and conformational analysis like PCA, for revealing out the regions and residues, which are mostly flexible and likely to be responsible for different conformation of protease protein.",,biorxiv_medrxiv,QUANTITY|PERSON|ORG|CARDINAL,biorxiv,biorxiv,,ten-microsecond|Herein|PCA|Ten,10.1101/2020.04.10.036020
2020-04-12,https://doi.org/10.1101/2020.04.10.036335,True,0a6c1e65fd419db218def002dbb9c865cce35397,,,False,Umar Faruq Chowdhury; Mohammad Umer Sharif Shohan; Kazi Injamamul Hoque; Mirza Ashikul Beg; Mohammad Ali Moni; Mohammad Kawsar Sharif Siam,,A Computational Approach to Design Potential siRNA Molecules as a Prospective Tool for Silencing Nucleocapsid Phosphoprotein and Surface Glycoprotein Gene of SARS-CoV-2,"A disease outbreak named COVID-19, caused by a RNA virus, SARS-CoV-2 has become pandemic with a magnitude, which is daunting to all public health institutions in the absence of specific antiviral treatment. Surface glycoprotein and nucleocapsid phosphoprotein are two important proteins of this virus facilitating its entry into host cell and genome replication. Small interfering RNA (siRNA) is a prospective tool of the RNA interference (RNAi) pathway for the control of human viral infections by suppressing viral gene expression through hybridization and neutralization of target complementary mRNA. So, in this study, the power of RNA interference technology was harnessed to develop siRNA molecules against specific target genes namely, nucleocapsid phosphoprotein gene and surface glycoprotein gene. Conserved sequence from 139 SARS-CoV-2 strains from around the globe was collected to construct 78 siRNA that can inactivate nucleocapsid phosphoprotein and surface glycoprotein genes. Finally, through a rigorous filtering process 8 siRNA molecules were selected with exerts the best action. These predicted siRNAs should effectively silence the genes of SARS-CoV-2 during siRNA mediated treatment assisting in the response against SARS-CoV-2.",,biorxiv_medrxiv,PERSON|ORG|ORG|CARDINAL|ORG|ORG|ORG|PRODUCT|CARDINAL|TIME|QUANTITY|FAC|PERSON|ORG|ORG|PERSON,biorxiv,biorxiv,,COVID-19|RNA|Surface|two|RNA|RNA|RNA|siRNA|139|78 siRNA|8|siRNA|siRNA|Computational Approach to Design Potential siRNA Molecules|Surface|Glycoprotein Gene,10.1101/2020.04.10.036335
2020-04-14,https://doi.org/10.1101/2020.04.10.036343,True,07aae288f5809a272291eacddbf05d279af0bbc2,,,False,Saymon Akther; Edgaras Bezrucenkovas; Brian Sulkow; Christopher Panlasigui; Li Li; Weigang Qiu; Lia Di,,CoV Genome Tracker: tracing genomic footprints of Covid-19 pandemic,"Summary: Genome sequences constitute the primary evidence on the origin and spread of the 2019-2020 Covid-19 pandemic. Rapid comparative analysis of coronavirus SARS-CoV-2 genomes is critical for disease control, outbreak forecasting, and developing clinical interventions. CoV Genome Tracker is a web portal dedicated to trace Covid-19 out-breaks in real time using a haplotype network, an accurate and scalable representation of genomic changes in a rapidly evolving population. We resolve the direction of mutations by using a bat-associated genome as outgroup. At a broader evolutionary time scale, a compan-ion browser provides gene-by-gene and codon-by-codon evolutionary rates to facilitate the search for molecular targets of clinical interventions. Availability and Implementation: CoV Genome Tracker is publicly available at http://cov.genometracker.org and updated weekly with the data downloaded from GISAID (http://gisaid.org). The website is implemented with a custom JavaScript script based on jQuery (https://jquery.com) and D3-force (https://github.com/d3/d3-force). Contact: weigang@genectr.hunter.cuny.edu, City University of New York, Hunter College. Supplementary Information: All supporting scripts developed in JavaScript, Python, BASH, and PERL programming languages are available as Open Source at the GitHub re-pository https://github.com/weigangq/cov-browser.",,biorxiv_medrxiv,DATE|ORG|ORG|CARDINAL|ORG|DATE|ORG|ORG|ORG|ORG|ORG|ORG|ORG|ORG|PRODUCT|FAC|ORG|CARDINAL,biorxiv,biorxiv,,2019-2020|Covid-19|CoV Genome Tracker|Covid-19|http://cov.genometracker.org|weekly|GISAID|JavaScript|jQuery|D3-force|City University of New York|Hunter College|JavaScript|BASH|Open Source|GitHub|CoV Genome Tracker|Covid-19,10.1101/2020.04.10.036343
2020-04-12,https://doi.org/10.1101/2020.04.10.036418,True,0ba237a25b826c4946fd1609d2144654ebd61f1c,,,False,Brian D Quinlan; Huihui Mou; Lizhou Zhang; Yan Gao; Wenhui He; Amrita Ojha; Mark S Parcells; Guangxiang Luo; Wenhui Li; Guocai Zhong; Hyeryun Choe; Michael Farzan,,The SARS-CoV-2 receptor-binding domain elicits a potent neutralizing response without antibody-dependent enhancement,"The SARS-coronavirus 2 (SARS-CoV-2) spike (S) protein mediates entry of SARS-CoV-2 into cells expressing the angiotensin-converting enzyme 2 (ACE2). The S protein engages ACE2 through its receptor-binding domain (RBD), an independently folded 197-amino acid fragment of the 1273-amino acid S-protein protomer. Antibodies to the RBD domain of SARS-CoV (SARS-CoV-1), a closely related coronavirus which emerged in 2002-2003, have been shown to potently neutralize SARS-CoV-1 S-protein-mediated entry, and the presence of anti-RBD antibodies correlates with neutralization in SARS-CoV-2 convalescent sera. Here we show that immunization with the SARS-CoV-2 RBD elicits a robust neutralizing antibody response in rodents, comparable to 100 μg/ml of ACE2-Ig, a potent SARS-CoV-2 entry inhibitor. Importantly, anti-sera from immunized animals did not mediate antibody-dependent enhancement (ADE) of S-protein-mediated entry under conditions in which Zika virus ADE was readily observed. These data suggest that an RBD-based vaccine for SARS-CoV-2 could be safe and effective.",,biorxiv_medrxiv,CARDINAL|CARDINAL|ORG|CARDINAL|CARDINAL|ORG|DATE|ORG|ORG|CARDINAL|ORG|GPE|ORG|ORG,biorxiv,biorxiv,,2|enzyme 2|RBD|197-amino|1273-amino|RBD|2002-2003|RBD|RBD|100|ADE|Zika|ADE|RBD,10.1101/2020.04.10.036418
2020-04-12,https://doi.org/10.1101/2020.04.10.036533,True,d6cd373027be0f35ad8d9f36a171ae279eae5783,,,False,Naveen Vankadari,,Structural interactions between pandemic SARS-CoV-2 spike glycoprotein and human Furin protease,"The SARS-CoV-2 pandemic is an urgent global public health emergency and warrants investigating molecular and structural studies addressing the dynamics of viral proteins involved in host cell adhesion. The recent comparative genomic studies highlight the insertion of Furin protease site in the SARS-CoV-2 spike glycoprotein alerting possible modification in the viral spike protein and its eventual entry to host cell and presence of Furin site implicated to virulence. Here we structurally show how Furin interacts with the SARS-CoV-2 spike glycoprotein homotrimer at S1/S2 region, which underlined the mechanism and mode of action, which is a key for host cell entry. Unravelling the structural features of the biding site opens the arena in rising bonafide antibodies targeting to block the Furin cleavage and have great implications in the development of Furin inhibitors or therapeutics.",,biorxiv_medrxiv,LAW|PERSON|PERSON|GPE|FAC|FAC|PERSON,biorxiv,biorxiv,,Furin|Furin|Furin|S1/S2|Furin cleavage|Furin|Furin,10.1101/2020.04.10.036533
2020-04-12,https://doi.org/10.1101/2020.04.10.036558,True,6f1b7d6e0dc3be560618f0850284f0e2f8f9592b,,,False,Mengdi Bao; Erik Jensen; Yu Chang; Grant Korensky; Ke Du,,Magnetic Bead-Quantum Dot (MB-Qdot) CRISPR Assay for Instrument-Free Viral DNA Detection,"ABSTRACTWe have developed a novel detection system which couples CRISPR-Cas recognition of target sequences, Cas mediated nucleic acid probe cleavage, and quantum dots as highly sensitive reporter molecules for instrument-free detection of viral nucleic acid targets. After target recognition and Cas mediated cleavage of biotinylated ssDNA probe molecules, the probe molecules are bound to magnetic particles. A complimentary ssDNA oligonucleotide quantum dot conjugate is then added, which only hybridizes to un-cleaved probes on the magnetic beads. After separation of hybridized from unhybridized quantum dot conjugates by magnetic sequestration, the signal is measured fluorometrically to provide a signal proportional to the cleaved probes and therefore the amount of target nucleic acid. To demonstrate the power of this assay, a 250 bp DNA target sequence matching a portion of the African swine fever virus (ASFV) genome is used and a detection limit of ~0.5 nM is achieved without target amplification using a simple portable ultraviolet flashlight. The positive samples are readily confirmed by visual inspection, completely avoiding the need for complicated devices and instruments. This work establishes the feasibility of a simple, instrument free assay for rapid nucleic acid screening in both hospitals and point-of-care settings.",,biorxiv_medrxiv,ORG|GPE|GPE|CARDINAL|NORP|ORG|MONEY|ORG|ORG|ORG,biorxiv,biorxiv,,CRISPR|Cas|Cas|250|African|ASFV|~0.5 nM|Magnetic Bead-Quantum Dot|MB-Qdot|CRISPR,10.1101/2020.04.10.036558
2020-04-13,https://doi.org/10.1101/2020.04.10.036640,True,1879e41144770caf5cbce520c11c99d296526ce1,,,False,Eva Dervas; Jussi Hepojoki; Teemu Smura; Barbara Prähauser; Katharina Windbichler; Sandra Blumich; Antonio Ramis; Udo Hetzel; Anja Kipar,,"Python nidoviruses, more than respiratory pathogens","In recent years nidoviruses have emerged as an important respiratory pathogen of reptiles, affecting especially captive python populations. In pythons, nidovirus infection induces an inflammation of the upper respiratory and alimentary tract which can develop into a severe and often fatal proliferative pneumonia. We observed pyogranulomatous and fibrinonecrotic lesions in organ systems other than the respiratory tract during full post mortem examinations on 30 nidovirus RT-PCR positive pythons of varying species originating from Switzerland and Spain. The observations prompted us to study whether the atypical tissue tropism associates with previously unknown nidoviruses or changes in the nidovirus genome. RT-PCR and inoculation of Morelia viridis cell cultures served to recruit the cases and to obtain virus isolates. Immunohistochemistry and immunofluorescence staining against nidovirus nucleoprotein demonstrated that the virus not only infects a broad spectrum of epithelial (respiratory and alimentary epithelium, hepatocytes, renal tubules, pancreatic ducts etc.), but also intravascular monocytes, intralesional macrophages and endothelial cells. By next-generation sequencing we obtained full length genome for a novel nidovirus species circulating in Switzerland. Analysis of viral genomes recovered from pythons showing nidovirus infection-associated respiratory or systemic disease did not explain the observed phenotypes. The results indicate that python nidoviruses have a broad cell and tissue tropism, further suggesting that the course of infection could vary and involve lesions in a broad spectrum of tissues and organ systems as a consequence of monocyte-mediated systemic spread of the virus.",,biorxiv_medrxiv,DATE|CARDINAL|ORG|GPE|GPE|ORG|GPE|GPE,biorxiv,biorxiv,,recent years|30|RT-PCR|Switzerland|Spain|RT-PCR|Morelia|Switzerland,10.1101/2020.04.10.036640
2020-04-11,https://doi.org/10.1101/2020.04.10.20056697,True,b857a5ba64d9d8282d2703f1292a79ee0bf69ea2,,,False,SUNNY KUMAR,,"Predication of Pandemic COVID-19 situation in Maharashtra, India","Presently, the world is infected by COVID 19 virus which has created an emergency public health. For controlling the spreading of the virus, we have to prepare for precaution and futuristic calculation for infection spreading. The coronavirus affects the population of the world including Inia. Here, we are the study the virus spreading rate on the Maharashtra state which is part of India. We are predicting the infected people by the SIR model. SIR model is one of the most effective models which can predict the spreading rate of the virus. We have validated the model with the current spreading rate with this SIR model. This study will help to stop the epidemic spreading because it is in the early stage in the Maharashtra region.",,biorxiv_medrxiv,LAW|PERSON|NORP|GPE|ORG|ORG|ORG|ORG|ORG|GPE,medrxiv,medrvix,,COVID 19|Inia|Maharashtra|India|SIR|SIR|SIR|Maharashtra|Maharashtra|India,10.1101/2020.04.10.20056697
2020-04-11,https://doi.org/10.1101/2020.04.10.20058222,True,9f9301134207ea0ff80f0e6cbe21647686c0586f,,,False,Aleksandr Farseev; Yu-Yi Chu-Farseeva; Yang Qi; Daron Benjamin Loo,,Understanding Economic and Health Factors Impacting the Spread of COVID-19 Disease,"The rapid spread of the Coronavirus 2019 disease (COVID-19) had drastically impacted life all over the world. While some economies are actively recovering from this pestilence, others are experiencing fast and consistent disease spread, compelling governments to impose social distancing measures that have put a halt on routines, especially in densely-populated areas. Aiming at bringing more light on key economic and public health factors affecting the disease spread, this initial study utilizes a quantitative statistical analysis based on the most recent publicly-available COVID-19 datasets. The study had shown and explained multiple significant relationships between the COVID-19 data and other country-level statistics. We have also identified and statistically profiled four major country-level clusters with relation to different aspects of COVID-19 development and country-level economic and health indicators. Specifically, this study has identified potential COVID-19 under-reporting traits as well as various economic factors that impact COVID-19 Diagnosis, Reporting, and Treatment. Based on the country clusters, we have also described the four disease development scenarios, which are tightly knit to country-level economic and public health factors. Finally, we have highlighted the potential limitation of reporting and measuring COVID-19 and provided recommendations on further in-depth quantitative research.",,biorxiv_medrxiv,PERSON|DATE|PERSON|CARDINAL|ORG|CARDINAL|CARDINAL|ORG|PERSON|CARDINAL|PERSON|ORG,medrxiv,medrvix,,Coronavirus|2019|COVID-19|COVID-19|COVID-19|four|COVID-19|COVID-19|COVID-19 Diagnosis|four|COVID-19|Understanding Economic and Health Factors Impacting the Spread of COVID-19 Disease,10.1101/2020.04.10.20058222
2020-04-14,https://doi.org/10.1101/2020.04.10.20059121,True,8075eeb50d1345263aa4a0398786d7961a6117af,,,False,Dipender Gill; Marios Arvanitis; Paul Carter; Ana I Hernandez Cordero; Brian Jo; Ville Karhunen; Susanna C Larsson; Xuan Li; Sam M Lockhart; Amy M Mason; Evanthia Pashos; Ashis Saha; Vanessa Tan; Verena Zuber; Yohan Bosse; Sarah Fahle; Ke Hao; Tao Jiang; Philippe Joubert; Alan C Lunt; Willem hendrik Ouwehand; David J Roberts; Wim Timens; Maarten van den Berge; Nicholas A Watkins; Alexis Battle; Adam S Butterworth; John Danesh; Barbara E Engelhard; James E Peters; Don Sin; Stephen Burgess,,"ACE inhibition and cardiometabolic risk factors, lung ACE2 and TMPRSS2 gene expression, and plasma ACE2 levels: a Mendelian randomization study","Objectives: To use human genetic variants that proxy angiotensin-converting enzyme (ACE) inhibitor drug effects and cardiovascular risk factors to provide insight into how these exposures affect lung ACE2 and TMPRSS2 gene expression and circulating ACE2 levels. Design: Two-sample Mendelian randomization (MR) analysis. Setting: Summary-level genetic association data. Participants: Participants were predominantly of European ancestry. Variants that proxy ACE inhibitor drug effects and cardiometabolic risk factors (body mass index, chronic obstructive pulmonary disease, lifetime smoking index, low-density lipoprotein cholesterol, systolic blood pressure and type 2 diabetes mellitus) were selected from publicly available genome-wide association study data (sample sizes ranging from 188,577 to 898,130 participants). Genetic association estimates for lung expression of ACE2 and TMPRSS2 were obtained from the Gene-Tissue Expression (GTEx) project (515 participants) and the Lung eQTL Consortium (1,038 participants). Genetic association estimates for circulating plasma ACE2 levels were obtained from the INTERVAL study (4,947 participants). Main outcomes and measures: Lung ACE2 and TMPRSS2 expression and plasma ACE2 levels. Results: There were no association of genetically proxied ACE inhibition with any of the outcomes considered here. There was evidence of a positive association of genetic liability to type 2 diabetes mellitus with lung ACE2 gene expression in GTEx (p = 4x10-4) and with circulating plasma ACE2 levels in INTERVAL (p = 0.03), but not with lung ACE2 expression in the Lung eQTL Consortium study (p = 0.68). There were no associations between genetically predicted levels of the other cardiometabolic traits with the outcomes. Conclusions: This study does not provide evidence to support that ACE inhibitor antihypertensive drugs affect lung ACE2 and TMPRSS2 expression or plasma ACE2 levels. In the current COVID-19 pandemic, our findings do not support a change in ACE inhibitor medication use without clinical justification.",,biorxiv_medrxiv,CARDINAL|NORP|NORP|PERSON|CARDINAL|CARDINAL|CARDINAL|FAC|CARDINAL|ORG|CARDINAL|ORG|CARDINAL|PERSON|CARDINAL|ORG|CARDINAL|PERSON|CARDINAL|PERSON|PERSON|CARDINAL|ORG|NORP,medrxiv,medrvix,,"Two|Mendelian|European|ACE|2|188,577|898,130|the Gene-Tissue Expression|515|the Lung eQTL Consortium|1,038|INTERVAL|4,947|ACE|2|INTERVAL|0.03|Consortium|0.68|ACE|TMPRSS2|COVID-19|ACE|Mendelian",10.1101/2020.04.10.20059121
2020-04-14,https://doi.org/10.1101/2020.04.10.20059337,True,005d189d5bd7ac01aee65e934fd3d5186a3f7b27,,,False,Behzad Pirouz; Amirsina Golmohammadi; Hasti Saeidpour Masouleh; Galileo Violini; Behrouz Pirouz,,Relationship between Average Daily Temperature and Average Cumulative Daily Rate of Confirmed Cases of COVID-19,"The rapid outbreak of the new Coronavirus (COVID-19) pandemic and the spread of the virus worldwide, especially in the Northern Hemisphere, have prompted various investigations about the impact of environmental factors on the rate of development of this epidemic. Different studies have called the attention to various parameters that may have influenced the spread of the virus, and in particular, the impact of climatic parameters has been emphasized. The main purpose of this study is to investigate the correlation between the average daily temperature and the rate of coronavirus epidemic growth in the infected regions. The main hypothesis object of our research is that between regions exhibiting a significant difference in the mean daily temperature, a significant difference is also observed in the average cumulative daily rate of confirmed cases, and that this does not happen if there is no significant difference in mean daily temperature. To test this research hypothesis, we carried on the case study of three regions in each of five countries and analyzed the correlation through F-test, and Independent-Samples T-Test. In all five selected countries, we found that when there is a significant difference in the daily mean temperature between two regions of a country, a significant difference exists also in the average cumulative daily rate of confirmed cases. Conversely, if there are no significant differences in the mean daily temperature of two regions in the same country, no significant difference is observed in the average cumulative daily rate of confirmed cases for these regions.",,biorxiv_medrxiv,PERSON|LOC|DATE|DATE|DATE|DATE|CARDINAL|CARDINAL|CARDINAL|DATE|CARDINAL|DATE|DATE|CARDINAL|DATE|ORG,medrxiv,medrvix,,Coronavirus|the Northern Hemisphere|daily|daily|daily|daily|three|five|five|daily|between two|daily|daily|two|daily|Average Cumulative Daily Rate of Confirmed Cases,10.1101/2020.04.10.20059337
2020-04-14,https://doi.org/10.1101/2020.04.10.20060293,True,4de2ed1a2bde308480b79b8003dbfb582e57236d,,,False,PAZHANIMUTHU ANNAMALAI; MADHU KANTA; PAZHANIVEL RAMU; BASKAR RAVI; KOKILAVANI VEERAPANDIAN; RENGARAJAN SRINIVASAN,,"A SIMPLE COLORIMETRIC MOLECULAR DETECTION OF NOVEL CORONAVIRUS (COVID-19), AN ESSENTIAL DIAGNOSTIC TOOL FOR PANDEMIC SCREENING","The recent outbreak of the newly emerged novel coronavirus (SARS-CoV-2) presents a big challenge for public health laboratories as virus isolates are not available while there is an increasing evidence that the epidemic is more widespread than initially thought, as well as spreading internationally across borders through travellers does already happen warranting a methodology for the rapid detection of the infection to control SARS-CoV-2. Aim: We intended to develop and deploy a robust and rapid diagnostic methodology using LAMP assay for use in point of care settings to detect SARS-COV-2 infection. Methodology: In the present study, we have developed a validated rapid diagnostic procedure to detect SARS-CoV-2 using LAMP assay, its design relying on isothermal amplification of the nucleic acids of the SARS-CoV-2. Results: The LAMP assay developed detects SARS-CoV-2 infection rapidly with high sensitivity and reliability. The data generated by LAMP assay were comparable and at par with the data generated by real-time PCR method. Conclusion: The present study demonstrates that the LAMP assay developed was a rapid, reliable, sensitive and cost effective method to detect SARS-CoV-2 infection in a point of care as well as in laboratory settings.",,biorxiv_medrxiv,ORG|ORG|ORG|ORG|ORG|PERSON,medrxiv,medrvix,,LAMP|LAMP|LAMP|LAMP|LAMP|CORONAVIRUS,10.1101/2020.04.10.20060293
2020-04-14,https://doi.org/10.1101/2020.04.10.20060301,True,050a88e5eb54f6fc3cb83b0b7e5c21022678032a,,,False,Jean Roch Donsimoni; René Glawion; Bodo Plachter; Constantin Weiser; Klaus Wälde,,Should contact bans be lifted in Germany? A quantitative prediction of its effects,"Many countries consider the lifting of restrictions of social contacts (RSC). We quantify the effects of RSC for Germany. We initially employ a purely statistical approach to predicting prevalence of COVID19 if RSC were upheld after April 20. We employ these findings and feed them into our theoretical model. We find that the peak of the number of sick individuals would be reached already by mid-April. The number of sick individuals would fall below 1,000 at the beginning of July. When restrictions are lifted completely on April 20, the number of sick should rise quickly again from around April 27. A balance between economic and individual costs of RSC and public health objectives consists in lifting RSC for activities that have high economic benefits but low health costs. In the absence of large-scale representative testing of CoV-2 infections, these activities can most easily be identified if federal states of Germany adopted exit strategies that differ across states.",,biorxiv_medrxiv,GPE|CARDINAL|DATE|DATE|CARDINAL|DATE|DATE|DATE|GPE|GPE,medrxiv,medrvix,,"Germany|COVID19|April 20|mid-April|1,000|the beginning of July|April 20|around April 27|Germany|Germany",10.1101/2020.04.10.20060301
2020-04-14,https://doi.org/10.1101/2020.04.10.20060319,True,1dd08cd8be5a8a657c7e16ac9d4cd23fdb038158,,,False,Romney B. Duffey; Enrico Zio,,Analysing recovery from pandemics by Learning Theory: the case of CoVid-19,"We present a method for predicting the recovery time from infectious diseases outbreaks such as the recent CoVid-19 virus. The approach is based on the theory of learning from errors, specifically adapted to the control of the virus spread by reducing infection rates using countermeasures such as medical treatment, isolation, social distancing etc. When these are effective, the infection rate, after reaching a peak, declines following a given recovery rate curve. We use presently available data from China, South Korea and others to make actual predictions of the time needed for securing minimum infection rates in the future.",,biorxiv_medrxiv,GPE|GPE|ORG,medrxiv,medrvix,,China|South Korea|Learning Theory,10.1101/2020.04.10.20060319
2020-04-14,https://doi.org/10.1101/2020.04.10.20060335,True,ebe6b213518c752d5fbb9fe1777b1b6ba7b2ab5a,,,False,Xiufeng Jiang; Jianxin Tao; Hui Wu; Yixin Wang; Wei Zhao; Min Zhou; Jiehui Huang; Qian You; Hua Meng; Feng Zhu; Xiaoqing Zhang; Meifang Qian; Yuanwang Qiu,,"Clinical features and management of severe COVID-19: A retrospective study in Wuxi, Jiangsu Province, China","Objective: We aimed to investigate clinical features and management of 55 COVID-19 patients in Wuxi, especially severe COVID-19. Methods: Epidemiological, demographic, clinical, laboratory, imaging, treatment, and outcome data of patients were collected. Follow-up lasted until April 6, 2020. Results: All 55 patients included 47 (85.5%) non-severe patients and 8 (14.5%) severe patients. Common comorbidities were hypertension and diabetes. Common symptoms were fever, cough and sputum. Lymphopenia was a common laboratory finding, and ground-glass opacity was a common chest CT feature. All patients received antiviral therapy of α-interferon inhalation and lopinavir-ritonavir tablets. Common complications included acute liver injury and respiratory failure. All patients were discharged. No death was occurred and no medical staff got infected. Patients with severe COVID-19 showed significantly older age, decreased lymphocytes, increased C reactive protein, and higher frequency of bilateral lung infiltration compared to non-severe patients. Significantly more treatments including antibiotic therapy and mechanical ventilation, longer hospitalization stay and higher cost were shown on severe patients. Conclusions: Our study suggested that patients with severe COVID-19 may be more likely to have an older age, present with lymphopenia and bilateral lung infiltration, receive multiple treatments and stay longer in hospital.",,biorxiv_medrxiv,CARDINAL|GPE|DATE|CARDINAL|CARDINAL|PERCENT|PERCENT|GPE|ORG|ORG|ORG|GPE|GPE|GPE,medrxiv,medrvix,,"55|Wuxi|April 6, 2020|55|47|85.5%|8 (14.5%|Lymphopenia|CT|COVID-19|Clinical|Wuxi|Jiangsu Province|China",10.1101/2020.04.10.20060335
